,id,home_country_id,name,code,no_response,created_at,updated_at
2580,2581,224,Eskişehir,26:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2581,2582,224,Gaziantep,27:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2582,2583,224,Giresun,28:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2583,2584,224,Guemueshane,29:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2584,2585,224,Hakkâri,30:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2585,2586,224,Hatay,31:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2586,2587,224,Isparta,32:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2587,2588,224,Mersin,33:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2588,2589,224,Istanbul,34:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2589,2590,224,Izmir,35:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2590,2591,224,Kars,36:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2591,2592,224,Kastamonu,37:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2592,2593,224,Kayseri,38:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2593,2594,224,Kırklareli,39:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2594,2595,224,Kırşehir,40:TR,0,2017-08-17 01:22:35,2017-08-17 01:22:35
2595,2596,224,Kocaeli,41:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2596,2597,224,Konya,42:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2597,2598,224,Kütahya,43:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2598,2599,224,Malatya,44:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2599,2600,224,Manisa,45:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2600,2601,224,Kahramanmaraş,46:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2601,2602,224,Mardin,47:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2602,2603,224,Muğla,48:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2603,2604,224,Muş,49:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2604,2605,224,Nevsehir,50:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2605,2606,224,Nigde,51:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2606,2607,224,Ordu,52:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2607,2608,224,Rize,53:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2608,2609,224,Sakarya,54:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2609,2610,224,Samsun,55:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2610,2611,224,Siirt,56:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2611,2612,224,Sinop,57:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2612,2613,224,Sivas,58:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2613,2614,224,Tekirdağ,59:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2614,2615,224,Tokat,60:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2615,2616,224,Trabzon,61:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2616,2617,224,Tunceli,62:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2617,2618,224,Şanlıurfa,63:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2618,2619,224,Uşak,64:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2619,2620,224,Van,65:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2620,2621,224,Yozgat,66:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2621,2622,224,Zonguldak,67:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2622,2623,224,Aksaray,68:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2623,2624,224,Bayburt,69:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2624,2625,224,Karaman,70:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2625,2626,224,Kırıkkale,71:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2626,2627,224,Batman,72:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2627,2628,224,Şırnak,73:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2628,2629,224,Bartın,74:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2629,2630,224,Ardahan,75:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2630,2631,224,Iğdır,76:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2631,2632,224,Yalova,77:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2632,2633,224,Karabuek,78:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2633,2634,224,Kilis,79:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2634,2635,224,Osmaniye,80:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2635,2636,224,Duezce,81:TR,0,2017-08-17 01:22:36,2017-08-17 01:22:36
2636,2637,224,I prefer not to specify the state,__:TR,1,2017-08-17 01:22:36,2017-08-17 01:22:36
2637,2638,225,Borough of Arima,ARI:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2638,2639,225,Chaguanas,CHA:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2639,2640,225,Couva-Tabaquite-Talparo,CTT:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2640,2641,225,Diego Martin,DMN:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2641,2642,225,Mayaro,MRC:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2642,2643,225,Penal/Debe,PED:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2643,2644,225,City of Port of Spain,POS:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2644,2645,225,Princes Town,PRT:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2645,2646,225,Point Fortin,PTF:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2646,2647,225,City of San Fernando,SFO:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2647,2648,225,Sangre Grande,SGE:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2648,2649,225,Siparia,SIP:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2649,2650,225,San Juan/Laventille,SJL:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2650,2651,225,Tobago,TOB:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2651,2652,225,Tunapuna/Piarco,TUP:TT,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2652,2653,225,I prefer not to specify the state,__:TT,1,2017-08-17 01:22:37,2017-08-17 01:22:37
2653,2654,226,Funafuti,FUN:TV,0,2017-08-17 01:22:37,2017-08-17 01:22:37
2654,2655,227,Changhua,CHA:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2655,2656,227,Chiayi,CYI:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2656,2657,227,Chiayi County,CYQ:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2657,2658,227,Hsinchu,HSQ:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2658,2659,227,Hsinchu County,HSZ:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2659,2660,227,Hualien,HUA:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2660,2661,227,Yilan,ILA:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2661,2662,227,Keelung,KEE:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2662,2663,227,Kaohsiung,KHH:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2663,2664,227,Miaoli,MIA:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2664,2665,227,Nantou,NAN:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2665,2666,227,New Taipei,NWT:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2666,2667,227,Pingtung,PIF:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2667,2668,227,Taoyuan,TAO:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2668,2669,227,Tainan,TNN:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2669,2670,227,Taipei City,TPE:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2670,2671,227,Taitung,TTT:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2671,2672,227,Taichung City,TXG:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2672,2673,227,Yunlin County,YUN:TW,0,2017-08-17 01:22:38,2017-08-17 01:22:38
2673,2674,227,I prefer not to specify the state,__:TW,1,2017-08-17 01:22:38,2017-08-17 01:22:38
2674,2675,228,Arusha,01:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2675,2676,228,Dar es Salaam Region,02:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2676,2677,228,Dodoma,03:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2677,2678,228,Iringa,04:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2678,2679,228,Kagera,05:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2679,2680,228,Pemba North,06:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2680,2681,228,Zanzibar North,07:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2681,2682,228,Kigoma,08:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2682,2683,228,Kilimanjaro,09:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2683,2684,228,Pemba South,10:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2684,2685,228,Zanzibar Central/South,11:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2685,2686,228,Lindi,12:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2686,2687,228,Mara,13:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2687,2688,228,Mbeya,14:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2688,2689,228,Zanzibar Urban/West,15:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2689,2690,228,Morogoro,16:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2690,2691,228,Mtwara,17:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2691,2692,228,Mwanza,18:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2692,2693,228,Pwani,19:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2693,2694,228,Rukwa,20:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2694,2695,228,Ruvuma,21:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2695,2696,228,Shinyanga,22:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2696,2697,228,Singida,23:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2697,2698,228,Tabora,24:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2698,2699,228,Tanga,25:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2699,2700,228,Manyara,26:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2700,2701,228,Geita,27:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2701,2702,228,Katavi,28:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2702,2703,228,Njombe,29:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2703,2704,228,Simiyu,30:TZ,0,2017-08-17 01:22:39,2017-08-17 01:22:39
2704,2705,228,I prefer not to specify the state,__:TZ,1,2017-08-17 01:22:40,2017-08-17 01:22:40
2705,2706,229,Vinnytska Oblast,05:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2706,2707,229,Volynska Oblast,07:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2707,2708,229,Luhanska Oblast,09:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2708,2709,229,Dnipro,12:UA,0,2017-08-17 01:22:40,2017-10-13 06:42:17
2709,2710,229,Donetska Oblast,14:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2710,2711,229,Zhytomyrska Oblast,18:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2711,2712,229,Transcarpathia,21:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2712,2713,229,Zaporizhia,23:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2713,2714,229,Ivano-Frankivska Oblast,26:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2714,2715,229,Kyiv City,30:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2715,2716,229,Kyiv,32:UA,0,2017-08-17 01:22:40,2017-10-13 06:42:17
2716,2717,229,Kropyvnytskyi,35:UA,0,2017-08-17 01:22:40,2017-10-13 06:42:17
2717,2718,229,Gorod Sevastopol,40:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2718,2719,229,Republic of Crimea,43:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2719,2720,229,Lvivska Oblast,46:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2720,2721,229,Mykolayivska Oblast,48:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2721,2722,229,Odessa,51:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2722,2723,229,Poltavska Oblast,53:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2723,2724,229,Rivnenska Oblast,56:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2724,2725,229,Sumska Oblast,59:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2725,2726,229,Ternopilska Oblast,61:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2726,2727,229,Kharkivska Oblast,63:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2727,2728,229,Khersonska Oblast,65:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2728,2729,229,Khmelnytska Oblast,68:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2729,2730,229,Cherkaska Oblast,71:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2730,2731,229,Chernihiv,74:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2731,2732,229,Chernivtsi,77:UA,0,2017-08-17 01:22:40,2017-08-17 01:22:40
2732,2733,229,I prefer not to specify the state,__:UA,1,2017-08-17 01:22:40,2017-08-17 01:22:40
2733,2734,230,Central Region,C:UG,0,2017-08-17 01:22:41,2017-08-17 01:22:41
2734,2735,230,Eastern Region,E:UG,0,2017-08-17 01:22:41,2017-08-17 01:22:41
2735,2736,230,I prefer not to specify the state,__:UG,1,2017-08-17 01:22:41,2017-08-17 01:22:41
2736,2737,231,not applicable,--:UM,0,2017-08-17 01:22:41,2017-08-17 01:22:41
2737,2738,232,Alaska,AK:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2738,2739,232,Alabama,AL:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2739,2740,232,Arkansas,AR:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2740,2741,232,Arizona,AZ:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2741,2742,232,California,CA:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2742,2743,232,Colorado,CO:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2743,2744,232,Connecticut,CT:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2744,2745,232,District of Columbia,DC:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2745,2746,232,Delaware,DE:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2746,2747,232,Florida,FL:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2747,2748,232,Georgia,GA:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2748,2749,232,Hawaii,HI:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2749,2750,232,Iowa,IA:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2750,2751,232,Idaho,ID:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2751,2752,232,Illinois,IL:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2752,2753,232,Indiana,IN:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2753,2754,232,Kansas,KS:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2754,2755,232,Kentucky,KY:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2755,2756,232,Louisiana,LA:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2756,2757,232,Massachusetts,MA:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2757,2758,232,Maryland,MD:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2758,2759,232,Maine,ME:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2759,2760,232,Michigan,MI:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2760,2761,232,Minnesota,MN:US,0,2017-08-17 01:22:43,2017-08-17 01:22:43
2761,2762,232,Missouri,MO:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2762,2763,232,Mississippi,MS:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2763,2764,232,Montana,MT:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2764,2765,232,North Carolina,NC:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2765,2766,232,North Dakota,ND:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2766,2767,232,Nebraska,NE:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2767,2768,232,New Hampshire,NH:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2768,2769,232,New Jersey,NJ:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2769,2770,232,New Mexico,NM:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2770,2771,232,Nevada,NV:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2771,2772,232,New York,NY:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2772,2773,232,Ohio,OH:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2773,2774,232,Oklahoma,OK:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2774,2775,232,Oregon,OR:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2775,2776,232,Pennsylvania,PA:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2776,2777,232,Rhode Island,RI:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2777,2778,232,South Carolina,SC:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2778,2779,232,South Dakota,SD:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2779,2780,232,Tennessee,TN:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2780,2781,232,Texas,TX:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2781,2782,232,Utah,UT:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2782,2783,232,Virginia,VA:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2783,2784,232,Vermont,VT:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2784,2785,232,Washington,WA:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2785,2786,232,Wisconsin,WI:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2786,2787,232,West Virginia,WV:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2787,2788,232,Wyoming,WY:US,0,2017-08-17 01:22:44,2017-08-17 01:22:44
2788,2789,232,I prefer not to specify the state,__:US,1,2017-08-17 01:22:44,2017-08-17 01:22:44
2789,2790,233,Artigas,AR:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2790,2791,233,Canelones,CA:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2791,2792,233,Cerro Largo,CL:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2792,2793,233,Colonia,CO:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2793,2794,233,Departamento de Durazno,DU:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2794,2795,233,Florida,FD:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2795,2796,233,Departamento de Flores,FS:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2796,2797,233,Lavalleja,LA:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2797,2798,233,Maldonado,MA:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2798,2799,233,Departamento de Montevideo,MO:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2799,2800,233,Departamento de Rio Negro,RN:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2800,2801,233,Departamento de Rocha,RO:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2801,2802,233,Departamento de Rivera,RV:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2802,2803,233,Departamento de Salto,SA:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2803,2804,233,Departamento de San Jose,SJ:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2804,2805,233,Soriano,SO:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2805,2806,233,Departamento de Tacuarembo,TA:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2806,2807,233,Departamento de Treinta y Tres,TT:UY,0,2017-08-17 01:22:45,2017-08-17 01:22:45
2807,2808,233,I prefer not to specify the state,__:UY,1,2017-08-17 01:22:45,2017-08-17 01:22:45
2808,2809,234,Fergana,FA:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2809,2810,234,Jizzakh Province,JI:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2810,2811,234,Namangan,NG:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2811,2812,234,Navoiy Province,NW:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2812,2813,234,Qashqadaryo,QA:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2813,2814,234,Karakalpakstan,QR:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2814,2815,234,Samarqand Viloyati,SA:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2815,2816,234,Sirdaryo,SI:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2816,2817,234,Surxondaryo Viloyati,SU:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2817,2818,234,Toshkent Shahri,TK:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2818,2819,234,Toshkent Viloyati,TO:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2819,2820,234,Xorazm Viloyati,XO:UZ,0,2017-08-17 01:22:46,2017-08-17 01:22:46
2820,2821,234,I prefer not to specify the state,__:UZ,1,2017-08-17 01:22:46,2017-08-17 01:22:46
2821,2822,235,not applicable,--:VA,0,2017-08-17 01:22:47,2017-08-17 01:22:47
2822,2823,236,Parish of Charlotte,01:VC,0,2017-08-17 01:22:47,2017-08-17 01:22:47
2823,2824,236,Parish of Saint George,04:VC,0,2017-08-17 01:22:47,2017-08-17 01:22:47
2824,2825,236,Grenadines,06:VC,0,2017-08-17 01:22:47,2017-08-17 01:22:47
2825,2826,236,I prefer not to specify the state,__:VC,1,2017-08-17 01:22:47,2017-08-17 01:22:47
2826,2827,237,Capital,A:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2827,2828,237,Anzoátegui,B:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2828,2829,237,Apure,C:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2829,2830,237,Aragua,D:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2830,2831,237,Barinas,E:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2831,2832,237,Bolívar,F:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2832,2833,237,Carabobo,G:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2833,2834,237,Cojedes,H:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2834,2835,237,Falcón,I:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2835,2836,237,Guárico,J:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2836,2837,237,Lara,K:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2837,2838,237,Mérida,L:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2838,2839,237,Miranda,M:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2839,2840,237,Monagas,N:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2840,2841,237,Nueva Esparta,O:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2841,2842,237,Portuguesa,P:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2842,2843,237,Sucre,R:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2843,2844,237,Táchira,S:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2844,2845,237,Estado Trujillo,T:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2845,2846,237,Yaracuy,U:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2846,2847,237,Zulia,V:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2847,2848,237,Dependencias Federales,W:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2848,2849,237,Vargas,X:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2849,2850,237,Delta Amacuro,Y:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2850,2851,237,Amazonas,Z:VE,0,2017-08-17 01:22:48,2017-08-17 01:22:48
2851,2852,237,I prefer not to specify the state,__:VE,1,2017-08-17 01:22:48,2017-08-17 01:22:48
2852,2853,238,not applicable,--:VG,0,2017-08-17 01:22:49,2017-08-17 01:22:49
2853,2854,239,Saint Croix Island,C:VI,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2854,2855,239,Saint John Island,J:VI,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2855,2856,239,I prefer not to specify the state,__:VI,1,2017-08-17 01:22:50,2017-08-17 01:22:50
2856,2857,240,Tinh Lai Chau,01:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2857,2858,240,Tinh Lao Cai,02:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2858,2859,240,Tinh Ha Giang,03:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2859,2860,240,Tinh Cao Bang,04:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2860,2861,240,Tinh Yen Bai,06:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2861,2862,240,Tinh Tuyen Quang,07:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2862,2863,240,Tinh Lang Son,09:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2863,2864,240,Tinh Quang Ninh,13:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2864,2865,240,Tinh Hoa Binh,14:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2865,2866,240,Tinh Ninh Binh,18:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
2866,2867,240,Tinh Thai Binh,20:VN,0,2017-08-17 01:22:50,2017-08-17 01:22:50
